797	0	0	0	Flags3	Bitfield	1	59		1.00000	0.000000	Flags Byte 3	0	0	255	0	255	Flags3	Flags, Byte 3
798	0	0	0	Flags4	Bitfield	1	60		1.00000	0.000000	Flags Byte 4	0	0	255	0	255	Flags4	Flags, Byte 4
799	0	0	0	Flags5	Bitfield	1	61		1.00000	0.000000	Flags Byte 5	0	0	255	0	255	Flags5	Flags, Byte 5
800	0	0	0	Flags6	Bitfield	1	62		1.00000	0.000000	Flags Byte 6	0	0	255	0	255	Flags6	Flags, Byte 6
804	0	0	0	CDiag0	Bitfield	1	67		1.00000	0.000000	Current Errors Byte 0	0	0	255	0	255	CDiag0	Current trouble codes, byte 1
805	0	0	0	CDiag1	Bitfield	1	68		1.00000	0.000000	Current Errors Byte 1	0	0	255	0	255	CDiag1	Current trouble codes, byte 2
806	0	0	0	CDiag2	Bitfield	1	69		1.00000	0.000000	Current Errors Byte 2	0	0	255	0	255	CDiag2	Current trouble codes, byte 3
807	0	0	0	CDiag3	Bitfield	1	70		1.00000	0.000000	Current Errors Byte 3	0	0	255	0	255	CDiag3	Current trouble codes, byte 4
838	0	0	0	CDiag4	Bitfield	1	101		1.00000	0.000000	Current Errors Byte 4	0	0	255	0	255	CDiag4	Current trouble codes, byte 5
812	0	0	0	HDiag0	Bitfield	1	75		1.00000	0.000000	Stored Errors Byte 0	0	0	255	0	255	HDiag0	Stored diagnostic trouble codes, byte 1
813	0	0	0	HDiag1	Bitfield	1	76		1.00000	0.000000	Stored Errors Byte 1	0	0	255	0	255	HDiag1	Stored diagnostic trouble codes, byte 2
814	0	0	0	HDiag2	Bitfield	1	77		1.00000	0.000000	Stored Errors Byte 2	0	0	255	0	255	HDiag2	Stored diagnostic trouble codes, byte 3
815	0	0	0	HDiag3	Bitfield	1	78		1.00000	0.000000	Stored Errors Byte 3	0	0	255	0	255	HDiag3	Stored diagnostic trouble codes, byte 4
840	0	0	0	HDiag4	Bitfield	1	103		1.00000	0.000000	Stored Errors Byte 4	0	0	255	0	255	HDiag4	Stored diagnostic trouble codes, byte 5
808	0	0	1	RDiag0	Bitfield	1	71		1.00000	0.000000	Recent Errors Byte 1	0	0	255	0	255	RDiag0	Recent trouble codes, byte 1
809	0	0	1	RDiag1	Bitfield	1	72		1.00000	0.000000	Recent Errors Byte 2	0	0	255	0	255	RDiag1	Recent trouble codes, byte 2
810	0	0	1	RDiag2	Bitfield	1	73		1.00000	0.000000	Recent Errors Byte 3	0	0	255	0	255	RDiag2	Recent trouble codes, byte 3
811	0	0	1	RDiag3	Bitfield	1	74		1.00000	0.000000	Recent Errors Byte 4	0	0	255	0	255	RDiag3	Recent trouble codes, byte 4
839	0	0	1	RDiag4	Bitfield	1	102		1.00000	0.000000	Recent Errors Byte 5	0	0	255	0	255	RDiag4	Recent trouble codes, byte 5
764	0	0	1	ACK	Scalar	1	6		1.0000000	0.00000	ACK	0	0	255	0	255	ACK	Acknowledge byte (ASCII 0x06, other values signal an error)
842	0	0	1	CheckS.	Scalar	1	106		1.00000	0.000000	Checksum	0	0	255	0	255	CheckS.	Record checksum
822	0	0	0	DIn	Bitfield	1	85		1.00000	0.000000	Digital Input	0	0	255	0	255	DIn	Digital input feedback
821	0	0	0	DOut1	Bitfield	1	84		1.00000	0.000000	Digital Output 1	0	0	255	0	255	DOut1	Digital output 1 bitvalues
760	0	0	1	DST	Scalar	1	2		1.0000000	0.00000	DST	0	0	255	0	255	DST	DST record header value
762	0	0	1	EOH	Scalar	1	4		1.0000000	0.00000	EOH	0	0	255	0	255	EOH	End of header value (ASCII 0xFF)
841	0	0	1	EOT	Scalar	1	105		1.00000	0.000000	End of Text	0	0	255	0	255	EOT	End of text value (ASCII 0x03)
831	0	0	0	ETS Voltg.	Scalar	1	94	Volt	0.019607843	0.000000	ETS Voltage	0.00	0	4.999999965	0	255	ETS Voltg.	Engine temperature sensor for the rear cylinder voltage
836	0	0	0	Fan Duty	Scalar	1	98	Percent	1.00000	0.000000	Fan Duty Cycle	0	0	255	0	255	Fan Duty	Fan duty cycle
833	0	0	0	IAT Voltg.	Scalar	1	95	Volt	0.019607843	0.000000	IAT Voltage	0.00	0	4.999999965	0	255	IAT Voltg.	Manifold air temperature sensor voltage
761	0	0	1	Len	Scalar	1	3		1.0000000	0.00000	Len	0	0	255	0	255	Len	Payload length header value
766	0	0	0	MilliSec	Scalar	1	8	Seconds	0.01	0.000000	10 Millisecond Time	0.00	0	2.55	0	255	MilliSec	10 milliseconds timer
820	0	0	0	Rides	Scalar	1	83	Rides	1.00000	0.000000	Rides	0	0	255	0	255	Rides	Number of rides since trouble code set
758	0	0	1	SOH	Scalar	1	0		1.0000000	0.00000	SOH	0	0	255	0	255	SOH	Start of header value (ASCII 0x01)
763	0	0	1	SOT	Scalar	1	5		1.0000000	0.00000	SOT	0	0	255	0	255	SOT	Start of text value (ASCII 0x02)
837	0	0	0	speed mph	Scalar	1	99	mph	1.00000	0.000000	Speed MPH	0	0	255	0	255	speed mph	Vehicle speed sensor counts
759	0	0	1	SRC	Scalar	1	1		1.0000000	0.00000	SRC	0	0	255	0	255	SRC	SRC header value
765	0	0	0	SysConfig	Bitfield	1	7		1.00000	0.000000	System Configuration	0	0	255	0	255	SysConfig	System configuration value
801	0	0	1	unknown		2	63		1.00000	0.000000	Unknown	0	0	65535	0	65535	unknown	Unknown Variable
816	0	0	1	unknown		1	79		1.00000	0.000000	Unknown	0	0	255	0	255	unknown	Unknown Variable
817	0	0	1	unknown		1	80		1.00000	0.000000	Unknown	0	0	255	0	255	unknown	Unknown Variable
818	0	0	1	unknown		1	81		1.00000	0.000000	Unknown	0	0	255	0	255	unknown	Unknown Variable
819	0	0	1	unknown		1	82		1.00000	0.000000	Unknown	0	0	255	0	255	unknown	Unknown Variable
