539	0	0	0	IAT Corr.	Scalar	2	40	Percent	0.1000000	0.00000	Air Temp Correction	0.0	0	6553.5	0	65535	IAT Corr.	Air density (temperature dependent) compensation
543	0	0	0	Idle Corr.	Scalar	2	48	Percent	0.1000000	0.00000	Idle Correction	0.0	0	6553.5	0	65535	Idle Corr.	Idle fuel adjustment
544	0	0	0	OL Corr.	Scalar	2	50	Percent	0.1000000	0.00000	Open Loop Correction	0.0	0	6553.5	0	65535	OL Corr.	Open loop default correction
542	0	0	0	WOT Corr.	Scalar	2	46	Percent	0.1000000	0.00000	WOT Correction	0.0	0	6553.5	0	65535	WOT Corr.	Wide open throttle fuel enrichment
853	0	0	0	WUE	Scalar	2	38	Percent	0.100000	0.00000	Engine Temp Correction	0.0	0	6553.5	0	65535	WUE	Warmup enrichment
527	0	0	0	pw1	Scalar	2	21	Milliseconds	0.00133	0.00000	Fuel Pulsewidth Front	0.00	0	87.16155	0	65535	pw1	Injector pulsewidth for the front cylinder
528	0	0	0	pw2	Scalar	2	23	Milliseconds	0.00133	0.00000	Fuel Pulsewidth Rear	0.00	0	87.16155	0	65535	pw2	Injector pulsewidth for the rear cylinder
521	0	0	0	spark1	Scalar	2	13	Degrees	0.0025	0.00000	Spark Advance Front	0.00	0	163.8375	0	65535	spark1	Spark advance for the front cylinder
522	0	0	0	spark2	Scalar	2	15	Degrees	0.0025	0.00000	Spark Advance Rear	0.00	0	163.8375	0	65535	spark2	Spark advance for the rear cylinder
525	0	0	0	veCurr1	Scalar	2	17	Milliseconds	0.0266	0.00000	Table Fuel, Front	0.00	0	1743.231	0	65535	veCurr1	Fuel map value for the front cylinder (interpolated, scaled to milliseconds)
523	0	0	0	veCurr1_RAW	Scalar	2	17	fuel	1.000000	0.00000	Raw Table Fuel, Front	0.00	0	65535	0	65535	veCurr1_RAW	Fuel map raw value for the front cylinder (interpolated, unscaled)
526	0	0	0	veCurr2	Scalar	2	19	Milliseconds	0.0266	0.00000	Table Fuel, Rear	0.00	0	1743.231	0	65535	veCurr2	Fuel map value for the rear cylinder (interpolated, scaled to milliseconds)
524	0	0	0	veCurr2_RAW	Scalar	2	19	fuel	1.000000	0.00000	Raw Table Fuel, Rear	0.00	0	65535	0	65535	veCurr2_RAW	Fuel map raw value for the rear cylinder (interpolated, unscaled)
555	0	0	0	BAS ADC	Scalar	2	65	10-bit ADC	1.0000000	0.00000	Bank Angle Sensor	0	0	1023	0	1023	BAS ADC	Bank angle sensor unscaled input
582	0	0	0	Batt. ADC	Scalar	2	92	10-bit ADC	1.0000000	0.00000	Battery Feedback	0	0	1023	0	1023	Batt. ADC	Battery voltage unscaled input
576	0	0	0	Coil1 ADC	Scalar	1	86	8-bit ADC	1.0000000	0.00000	Coil Feedback Front	0	0	255	0	255	Coil1 ADC	Front ignition coil unscaled feedback signal
577	0	0	0	Coil2 ADC	Scalar	1	87	8-bit ADC	1.0000000	0.00000	Coil Feedback Rear	0	0	255	0	255	Coil2 ADC	Rear ignition coil unscaled feedback signal
583	0	0	0	ETS ADC	Scalar	1	94	8-bit ADC	1.0000000	0.00000	Engine Temperature Sensor	0	0	255	0	255	ETS ADC	Engine temperature sensor for the rear cylinder unscaled signal
587	0	0	0	FP ADC	Scalar	1	96	8-bit ADC	1.0000000	0.00000	Fuel Pump Feedback	0	0	255	0	255	FP ADC	Fuel pump unscaled feedback singal
585	0	0	0	IAT ADC	Scalar	1	95	8-bit ADC	1.0000000	0.00000	Air Temperature Sensor	0	0	255	0	255	IAT ADC	Manifold air temperature sensor unscaled input
578	0	0	0	Inj1 ADC	Scalar	1	88	8-bit ADC	1.0000000	0.00000	Injector Feedback Front	0	0	255	0	255	Inj1 ADC	Injector unscaled feedback signal for the front cylinder
579	0	0	0	Inj2 ADC	Scalar	1	89	8-bit ADC	1.0000000	0.00000	Injector Feedback Rear	0	0	255	0	255	Inj2 ADC	Injector unscaled feedback signal for the rear cylinder
537	0	0	0	O2 ADC	Scalar	2	34	10-bit ADC	1.0000000	0.00000	O2 Sensor Rear	0	0	255	0	255	O2 ADC	Exhaust gas O2 sensor unscaled input for the rear cylinder
547	0	0	0	Flags0	Bitfield	1	56		1.0000000	0.00000	Flags Byte 0	0	0	255	0	255	Flags0	Flags, Byte 0
548	0	0	0	Flags1	Bitfield	1	57		1.0000000	0.00000	Flags Byte 1	0	0	255	0	255	Flags1	Flags, Byte 1
549	0	0	0	Flags2	Bitfield	1	58		1.0000000	0.00000	Flags Byte 2	0	0	255	0	255	Flags2	Flags, Byte 2
550	0	0	0	Flags3	Bitfield	1	59		1.0000000	0.00000	Flags Byte 3	0	0	255	0	255	Flags3	Flags, Byte 3
551	0	0	0	Flags4	Bitfield	1	60		1.0000000	0.00000	Flags Byte 4	0	0	255	0	255	Flags4	Flags, Byte 4
552	0	0	0	Flags5	Bitfield	1	61		1.0000000	0.00000	Flags Byte 5	0	0	255	0	255	Flags5	Flags, Byte 5
553	0	0	0	Flags6	Bitfield	1	62		1.0000000	0.00000	Flags Byte 6	0	0	255	0	255	Flags6	Flags, Byte 6
557	0	0	0	CDiag0	Bitfield	1	67		1.0000000	0.00000	Current Errors Byte 0	0	0	255	0	255	CDiag0	Current trouble codes, byte 1
558	0	0	0	CDiag1	Bitfield	1	68		1.0000000	0.00000	Current Errors Byte 1	0	0	255	0	255	CDiag1	Current trouble codes, byte 2
559	0	0	0	CDiag2	Bitfield	1	69		1.0000000	0.00000	Current Errors Byte 2	0	0	255	0	255	CDiag2	Current trouble codes, byte 3
560	0	0	0	CDiag3	Bitfield	1	70		1.0000000	0.00000	Current Errors Byte 3	0	0	255	0	255	CDiag3	Current trouble codes, byte 4
565	0	0	0	HDiag0	Bitfield	1	75		1.0000000	0.00000	Stored Errors Byte 0	0	0	255	0	255	HDiag0	Stored diagnostic trouble codes, byte 1
566	0	0	0	HDiag1	Bitfield	1	76		1.0000000	0.00000	Stored Errors Byte 1	0	0	255	0	255	HDiag1	Stored diagnostic trouble codes, byte 2
567	0	0	0	HDiag2	Bitfield	1	77		1.0000000	0.00000	Stored Errors Byte 2	0	0	255	0	255	HDiag2	Stored diagnostic trouble codes, byte 3
568	0	0	0	HDiag3	Bitfield	1	78		1.0000000	0.00000	Stored Errors Byte 3	0	0	255	0	255	HDiag3	Stored diagnostic trouble codes, byte 4
561	0	0	1	RDiag0	Bitfield	1	71		1.0000000	0.00000	Recent Errors Byte 1	0	0	255	0	255	RDiag0	Recent trouble codes, byte 1
562	0	0	1	RDiag1	Bitfield	1	72		1.0000000	0.00000	Recent Errors Byte 2	0	0	255	0	255	RDiag1	Recent trouble codes, byte 2
563	0	0	1	RDiag2	Bitfield	1	73		1.0000000	0.00000	Recent Errors Byte 3	0	0	255	0	255	RDiag2	Recent trouble codes, byte 3
564	0	0	1	RDiag3	Bitfield	1	74		1.0000000	0.00000	Recent Errors Byte 4	0	0	255	0	255	RDiag3	Recent trouble codes, byte 4
516	0	0	1	ACK	Scalar	1	6		1.0000000	0.00000	ACK	0	0	255	0	255	ACK	Acknowledge byte (ASCII 0x06, other values signal an error)
589	0	0	1	CheckS.	Scalar	1	98		1.0000000	0.00000	Checksum	0	0	255	0	255	CheckS.	Record checksum
575	0	0	0	DIn	Bitfield	1	85		1.0000000	0.00000	Digital Input	0	0	255	0	255	DIn	Digital input feedback
574	0	0	0	DOut1	Bitfield	1	84		1.0000000	0.00000	Digital Output 1	0	0	255	0	255	DOut1	Digital output 1 bitvalues
512	0	0	1	DST	Scalar	1	2		1.0000000	0.00000	DST	0	0	255	0	255	DST	DST record header value
514	0	0	1	EOH	Scalar	1	4		1.0000000	0.00000	EOH	0	0	255	0	255	EOH	End of header value (ASCII 0xFF)
588	0	0	1	EOT	Scalar	1	97		1.0000000	0.00000	End of Text	0	0	255	0	255	EOT	End of text value (ASCII 0x03)
584	0	0	0	ETS Voltg.	Scalar	1	94	Volt	0.019607843	0.00000	ETS Voltage	0.00	0	4.999999965	0	255	ETS Voltg.	Engine temperature sensor for the rear cylinder voltage
586	0	0	0	IAT Voltg.	Scalar	1	95	Volt	0.019607843	0.00000	IAT Voltage	0.00	0	4.999999965	0	255	IAT Voltg.	Manifold air temperature sensor voltage
513	0	0	1	Len	Scalar	1	3		1.0000000	0.00000	Len	0	0	255	0	255	Len	Payload length header value
518	0	0	0	MilliSec	Scalar	1	8	Seconds	0.01	0.00000	10 Millisecond Time	0.00	0	2.55	0	255	MilliSec	10 milliseconds timer
573	0	0	0	Rides	Scalar	1	83	Rides	1.0000000	0.00000	Rides	0	0	255	0	255	Rides	Number of rides since trouble code set
510	0	0	1	SOH	Scalar	1	0		1.0000000	0.00000	SOH	0	0	255	0	255	SOH	Start of header value (ASCII 0x01)
515	0	0	1	SOT	Scalar	1	5		1.0000000	0.00000	SOT	0	0	255	0	255	SOT	Start of text value (ASCII 0x02)
511	0	0	1	SRC	Scalar	1	1		1.0000000	0.00000	SRC	0	0	255	0	255	SRC	SRC header value
517	0	0	0	SysConfig	Bitfield	1	7		1.0000000	0.00000	System Configuration	0	0	255	0	255	SysConfig	System configuration value
554	0	0	1	unknown		2	63		1.0000000	0.00000	Unknown	0	0	65535	0	65535	unknown	Unknown Variable
569	0	0	1	unknown		1	79		1.0000000	0.00000	Unknown	0	0	255	0	255	unknown	Unknown Variable
570	0	0	1	unknown		1	80		1.0000000	0.00000	Unknown	0	0	255	0	255	unknown	Unknown Variable
571	0	0	1	unknown		1	81		1.0000000	0.00000	Unknown	0	0	255	0	255	unknown	Unknown Variable
572	0	0	1	unknown		1	82		1.0000000	0.00000	Unknown	0	0	255	0	255	unknown	Unknown Variable
